,img_path,label,height_brick,height_plate,height_other,shape_corner,shape_round,shape_square,short_1,short_2,short_4,short_6,short_8,long_1,long_2,long_3,long_4,long_6,long_8,long_10,long_12,row_col_ratio,row_col_PCA_0,row_col_PCA_1,row_col_PCA_2,row_col_PCA_3,row_col_PCA_4,row_col_PCA_5,row_col_PCA_6,row_col_PCA_7,row_col_PCA_8,row_col_PCA_9,row_col_PCA_10,row_col_PCA_11,row_col_PCA_12,row_col_PCA_13,row_col_PCA_14,row_col_PCA_15,row_col_PCA_16,row_col_PCA_17,row_col_PCA_18,row_col_PCA_19,row_col_PCA_20,row_col_PCA_21,row_col_PCA_22,row_col_PCA_23,row_col_PCA_24,row_col_PCA_25,row_col_PCA_26,row_col_PCA_27,row_col_PCA_28,row_col_PCA_29,row_col_PCA_30,row_col_PCA_31,row_col_PCA_32,row_col_PCA_33,row_col_PCA_34,row_col_PCA_35,row_col_PCA_36,row_col_PCA_37,row_col_PCA_38,row_col_PCA_39,row_col_PCA_40,row_col_PCA_41,row_col_PCA_42,row_col_PCA_43,row_col_PCA_44,row_col_PCA_45,row_col_PCA_46,row_col_PCA_47,row_col_PCA_48,row_col_PCA_49
64,/home/sean/Desktop/lego_images_bounding_labeled/plate_1x3/19. 3623_154_lg.png,plate_1x3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.48638132295719844,-0.7517415665642435,-1.0889228237236452,-2.1223106232151987,-1.98256722769689,2.837995805550185,3.404393698428207,-0.14464976265348803,1.9581592554199354,-1.0608864235760327,1.7478367835026418,-1.534620484486202,-1.857725363666559,-0.6281612285588668,1.2869650264544383,2.329738206004221,1.4257660648358699,-0.041359455194617464,1.6888419244634032,0.9219903795592093,0.6340499923906475,-0.6324473265913929,0.7040808316116602,-1.3463909680225992,0.7303161431565405,0.18581192300790916,-0.6397232085519738,-1.378674591768671,0.9593224889262995,-1.5461754293333385,0.9727295163552202,0.7050662131429055,-1.0533805379244554,-0.3951114317535677,-0.8538634576815818,-0.4699091356860553,0.8238388212495763,3.409202051709436,-0.37710457668462266,1.4496017448586092,1.475002584397941,0.8459441831178006,1.67843572489079,-0.5394873326400451,0.49577995404430936,-0.06469440720600331,0.6851389478616287,-1.0770434881895532,1.0778885866442676,0.38078263091970704,0.2565670234624873
65,/home/sean/Desktop/lego_images_bounding_labeled/plate_1x3/13. 4b582df42f19a92cfd540ca91c05270a.png,plate_1x3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.950561797752809,-0.3520594404719422,-0.25808286891802795,0.2358911737283501,0.3006554821546107,0.0014827183869188657,-0.6891556209226914,0.0689496185127219,0.47850361172143807,-0.1888471561457155,0.7579909828333196,0.5605065167219159,0.7918080652465533,-0.3158496973301122,-0.11573142282229237,-0.36891399028467264,-0.08632293482302004,-0.3360770190759388,0.2232180409162127,0.23901541876932197,-0.5181522575161285,0.2996892560143835,0.5763770109733948,-0.4042396951916653,-0.19456571278582147,-0.12309580218640521,-0.17084169052278356,0.21382186464471742,-0.4199637762002326,-0.2934053427927824,0.1649036126285594,-1.0647080220268883,-0.090242647230232,-0.4489350715824947,-1.0603824807716167,0.5850607683629536,0.7407693141388478,-1.20789700958832,-0.1778793938175357,-0.070799144719533,1.0052289032953872,-0.35905321623099395,-0.5013282500774816,0.5234739852131979,0.7112870799424026,-0.4334476649920666,-0.22273777887707033,-0.45535977502033176,-0.8214096437345672,-0.3619407381361307,0.125979129097943
66,/home/sean/Desktop/lego_images_bounding_labeled/plate_1x3/6. lego-plate-1-x-3-3623-30.jpg,plate_1x3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.9135254988913526,-0.5460204531172096,-0.2887790249552863,0.718953503197346,0.15891510367131523,-0.5912923610099673,-0.42855132117473727,1.1390344602877303,0.4727234522878706,0.23884940718437073,0.31404370716269875,0.411048518199961,1.1494336356686476,0.12059131808557294,-0.3254546500410765,-0.7055791444922282,-0.28969841021529597,0.06310373439586345,-0.04687922386065849,0.5291809583517675,-0.8999652966506351,0.14584304163885997,1.1164701979810039,0.3013485486030392,-0.32287771660794684,0.21781095882813967,0.09557520934328485,-0.16945732522273782,0.36122797403068363,-0.35988991734540404,0.4190562872254032,0.031138444925967176,-0.4768431410077184,0.6555407618082395,-0.5417942092274475,-0.18677761207435367,0.41390448863722556,-0.9806727812680403,0.1448599238632594,0.4745244012524626,0.9038339409716047,0.7340518759371413,-0.5179809138717996,1.1918902471711665,-0.4984948014857752,-0.13785106634291283,0.8093365565780084,0.06617904104712032,-0.14263049883544315,-0.8901165470775317,0.208320531347714
67,/home/sean/Desktop/lego_images_bounding_labeled/plate_1x3/2. lego-dark-stone-gray-plate-1-x-3-3623-30-212990-50.jpg,plate_1x3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.7396694214876033,0.007126458587675407,-0.4420308087471992,-0.22254731065130104,0.14046931005847532,-0.06538603263519606,-0.6474164156090967,0.27354408957815807,0.26100073241456745,-0.2089838462952601,-0.5059019191329892,-0.09284235664609886,0.07501145837561508,0.30920617022499725,0.414142228384244,-0.17038371955710865,-0.07990727216108083,0.4933897255846895,-0.3555982679174491,-0.24829375467861,0.20546405200357157,-0.8797001357939952,0.0981858569798756,-0.0022014304929059646,0.2311327480612578,0.3014209110339662,0.08856341410446134,0.3246400949328482,0.09850027908730939,0.5241160413005634,-0.41526229712410284,-0.2809930642748535,-0.43756887457554244,-0.28537409013322396,0.5568975365426079,-0.304897991491868,-0.4887209610614456,0.15070310089003716,-0.07106265081646058,-0.20452113157164195,-0.09219583003326676,-0.39124197732858135,0.052613288297063285,0.22713699547052696,0.019672674712867565,-0.7087737835203152,0.25695128216355306,0.13165830725195654,-0.3806424467975114,0.6524403319544484,-0.9701332529438808
68,/home/sean/Desktop/lego_images_bounding_labeled/roof_tile_1x2_45/56. s-l300.jpg,roof_tile_1x2_45,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8753117206982544,-0.1796040866880451,-0.8790092657944545,-0.04505891518146891,0.5522678797355435,-0.6241697996243423,-0.9509892460186692,1.0895950200034268,-0.6874751021358237,-0.47342979496014415,-0.08185413665710571,-0.10401275450903393,-0.17523995986549273,-0.044053860662596915,0.028156607282066072,-0.2826093316234357,0.04746734203405764,0.09119133481439493,0.5385677407438539,-0.680718397819165,0.3146971205408313,0.19225653274973437,-1.0801820327013054,0.2371505611510155,-0.02261397080501933,0.6613669924934162,0.24560039960562444,0.49216706129141685,0.7923807948329816,-0.13242008257990867,0.2528939935501055,0.5946493159154825,0.5325990288377153,-0.08344284490023313,0.048160322796945564,-0.34808720155126294,-0.46245200944795206,1.3535241321680338,-0.2741761677016614,-0.7837372223536593,0.21176368366262724,-0.24471966345516258,0.564657820901716,0.4201556738118209,-0.06368490221810937,0.07242724359275601,-0.7716111689264104,-0.28480509247828323,0.1896627650029619,1.2300126040632975,-0.39603005137725217
69,/home/sean/Desktop/lego_images_bounding_labeled/roof_tile_1x2_45/5. 4228198.jpg,roof_tile_1x2_45,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.7334630350194552,0.07708007284903366,0.19704576366201526,-0.39803463355965873,0.47642108063578464,-0.6343249710798345,-0.02857107563160615,-0.7106400684715772,0.846305071575128,0.21559023267141775,0.6438275130952661,0.10263794511535482,-0.29475711446500125,-0.5677242834279737,-0.23859542458241695,0.2288218992520019,-0.3238204902078758,0.504368426520091,-0.721101376527802,0.7667382622300001,-0.6983260385044829,-0.46355608035486934,0.9511674929255283,-1.0464736237590584,0.06805992949332511,0.7277624174904974,1.39528310392721,0.17654487284776502,0.9251255979087133,0.2919646343911206,0.7629736868232445,0.8464102991734008,0.6455558437717575,-0.5130995884296786,-0.7085780385952518,0.0162631419589218,-0.022514916012254204,-0.661249797918124,0.5455988742780358,0.759950671352994,-0.9077171719290026,0.34332318602967926,-0.021013624383002062,0.6382594936977161,-0.7458533734323242,0.3046230444151757,-0.3717927919830161,-0.41753710648829784,-0.7091941284440392,0.18853554016073826,0.7095778979660854
70,/home/sean/Desktop/lego_images_bounding_labeled/roof_tile_1x2_45/11. 4121967.jpg,roof_tile_1x2_45,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.7334630350194552,-1.4089677345493012,1.2105213641186,-0.3948046540329042,0.049585110722590676,-0.33092484750079476,-0.27193488722948894,0.7472242590847807,1.036970385003042,0.27576593852181186,1.633710439895627,-0.17164171431666378,1.336895978615705,0.5006209544629262,-0.8868707706524845,1.537032439585713,-0.1753075822255625,-1.5162291445997487,-0.3344899636391241,-0.7012210112669194,0.31156327679652496,-0.9555328008974147,0.2767822769557798,-1.4226791512311743,0.4275079114715527,3.122602060354354,1.0324735229443178,0.9856726557226758,1.0248158196346233,1.5262964096781904,0.5603793526508046,-0.267344237447869,0.4107131146351599,0.8518435663512889,0.07577258407035736,1.317539143910054,0.31184745787487406,0.3527012113391411,1.0288838696059914,1.6739825174272127,-1.3120534384543021,-0.5541924453736333,-1.5309987495415722,0.7066154786937198,-0.4608071545259307,1.0114257739093782,-0.3649394296240948,0.6045215926580461,-0.5874407634455546,-0.04066348809389525,0.10600507361123027
71,/home/sean/Desktop/lego_images_bounding_labeled/plate_2x3/20. lego-red-plate-2-x-3-3021-2-960521-81.jpg,plate_2x3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.825287356321839,0.014449547021254052,-0.4178591065408635,-0.35783855842250384,0.4755686770671967,0.03377805058760105,-0.9836474544627847,-0.03942117389312762,0.17186918104255675,-1.006960533237424,0.2524799043941,0.8915081406955763,0.40926838002737076,-0.1003344033976036,0.15204479686151,-0.12287128061136307,-0.33884542916750554,0.2544622875275899,0.04259586669598147,0.4747984481320317,-0.09738924748178328,0.06806601506691297,-0.011055969315433636,-0.29582491595413124,-0.07089055780422404,0.360757720365704,0.6313026799238292,0.06572703895417363,0.4717841436727349,-0.2711935183296339,-0.7770029742808257,-0.0601961616274448,0.17582840434670216,0.08505573321181394,0.6699193867996839,-0.6080244052572344,0.20257235943266444,0.6131979126850683,-0.40599388718848145,0.04140415212718509,0.37269704827909217,-0.8363855957409039,0.8908967561223681,0.4544135722583671,0.10809371221061331,-0.6820823400627322,-1.5861467676551309,0.07860603844588215,0.0008798701277832301,-1.057993919139934,-0.12845126346022367
72,/home/sean/Desktop/lego_images_bounding_labeled/plate_2x3/7. s00217-1.jpg,plate_2x3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5195402298850574,1.2002416615111176,0.8649480216048061,-0.9936829291382393,-1.1321101334007808,-0.5801688348805717,2.7019329363218714,1.9380144570119058,0.8360189027426028,0.18656529090321564,-2.6910611111753013,-0.7683209080325909,-0.3788130152210732,2.936093165755001,-2.4819661465179896,0.5764577868406819,0.33341513756355906,1.1077274436214335,0.7835916266131103,1.3426694585665664,1.2488336727049107,0.08792474146005229,-1.920832448100465,0.871989527991359,-1.4363227930399853,0.6398078805989238,-0.12991063925378668,1.9236357384353848,-0.13480594581350747,-0.3662852041427429,-1.245599517653307,0.6724342729720129,1.6012519417782414,1.061765017844428,0.46065493499156335,0.3611342304237075,2.2736775203064483,-0.8935369921629761,-0.32669208227066715,0.349669862402687,0.39977927269953634,0.8437033066715516,-0.8914646374568816,1.7690272435555734,3.8245264399345014,-0.23610087785018188,-0.43214857154739317,1.2715119896307499,1.2641794176286998,-0.8904835857629678,0.7543470113080532
73,/home/sean/Desktop/lego_images_bounding_labeled/plate_2x3/24. lego-blue-plate-2-x-3-3021-30-960521-39.jpg,plate_2x3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.556640625,-0.2641396193794185,-0.38413958038296797,-1.5650608851768282,-0.2971469362292066,0.5019249552533444,0.10438867422644756,-1.9897289383688312,-2.733211048001774,2.7714368899170743,1.0574525428860178,-0.5813651729367972,0.45642389002863437,-0.5036736625933008,-1.4131118235123696,0.8500069010934789,-2.0490983044687927,0.06390489527526541,0.7597957633665327,-1.9810453808659936,0.49054174482036483,0.8101259619958326,-1.020330129385521,1.2182474010223578,1.9831995521380006,0.8045687704258653,0.6599951262376469,-0.3477788204917847,0.32143141511120477,-1.2992202655376872,-1.9785863859550643,0.7602472515121734,-2.141307251145943,-1.3314199637109314,1.3234433696044776,-0.9500573387698523,-0.7856629915729506,-2.104729193717009,-0.34783500730911526,1.0580881232058497,-1.4892529078440542,1.7966207772729412,-2.53322511065375,-1.8905427623076736,0.3246727437085378,-0.05842625591488137,-1.4391620536992102,-1.6857885240769548,-0.04507347214641389,-0.09826242212366558,-1.4209079333596883
74,/home/sean/Desktop/lego_images_bounding_labeled/plate_2x3/2. lego_plate_2_x_3__3021__lego-red-plate-2-x-3-3021-30-960521-81.jpg,plate_2x3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5789473684210527,0.03493868143310017,-0.9966213634379765,-1.097916152215309,-0.7437907532762738,1.0083452509791297,0.12808684473465043,-0.22931473405326858,-0.6834865654140175,-0.7109555784067834,1.4615690521885853,-0.08721055539860946,-0.8691673625288893,-0.7111464712792195,-0.8090693105844214,0.12952181938976315,0.011884605049204527,0.7582107404137043,2.0550680190284534,0.6603113593688926,1.03088735830852,-1.682069427546013,0.468870019987108,-1.253898944451959,-1.1468134684678688,-1.0693423754124423,0.3680416593941286,0.686499656438515,-1.2046884596921617,1.5508697650569359,1.5873806343547259,-0.6466765892887784,0.43477943266491437,-0.8366075037851656,0.8398543008755495,1.1170254954178929,2.5280527281384333,0.4031128623496359,0.9518013806455246,-1.2654192535276203,1.1847833959047376,-0.061641134824453665,0.7729945971448088,2.6454485128181533,0.18207121280538174,0.14486362565983102,-1.2648902506057402,1.1138151387078494,-0.6948789273649929,0.09520070446259427,2.0656743354789406
75,/home/sean/Desktop/lego_images_bounding_labeled/plate_2x3/3. lego-plate-2-x-3-3021-30.jpg,plate_2x3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6148936170212767,0.0760080218184898,-0.89906094100766,-1.0836054257466619,-0.38217457014113176,1.011173634477602,0.5433947177612746,-0.22621300093193702,-0.3081169621160788,-0.9960357147894396,1.2580136605359964,0.1075053345115586,-0.3593705512871296,-0.42809082760338213,0.04686347979924136,-0.214857079444137,-0.19451841159663802,0.766451906145952,0.37611758372878196,-0.7518114328620853,-0.1386187384353635,-0.3725441022576876,1.2400249000378214,-0.17854272541655303,0.18684036046179414,-0.23825370514973832,0.00017814167108082127,-0.06628095382675517,-0.2730923117747664,1.2367344663274698,-0.5477291428102368,0.1806469358609579,-0.5386012367721708,0.23973953407908952,0.5085983095911742,-0.6473172555811582,0.4503520091946098,-0.895420411838535,-0.129154151814594,-0.20023099600640676,-0.15256934724631346,-0.06716726796737317,-0.5690470861230142,-0.022900969719382352,-0.07569561639432197,0.15194334048262004,1.4288252089433953,0.24705653110889345,1.034795494475043,1.0155807556994325,-0.997050297235308
76,/home/sean/Desktop/lego_images_bounding_labeled/plate_2x3/58. s-l300.jpg,plate_2x3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.7857142857142857,0.150727673265933,-0.8124613864523653,2.7722665273535334,-0.5176976533139024,1.6763785251716852,-1.8367186018896509,0.5673994138664934,-1.1078661779929802,-0.1383832544595152,-0.3735302128850937,-1.4665940538916173,1.1476167467937977,0.13000402540854702,-0.31805760972134606,2.00173177258569,0.20112283280534696,0.5846925553926466,-0.10612518395645375,-0.7508322523982262,-0.5723830830226342,0.41198061382064377,0.31951677781768545,-0.06978284789641069,0.004084300571396542,0.2603381518781361,0.7023798315308674,-0.7287752392862993,0.41710753386585026,-0.19492585664026857,-0.929102884420769,1.134417241144703,0.18703845905160366,0.3005247743539553,-0.8445618794182287,-0.19781499388538898,0.6946196734452534,1.439602900052591,0.03125415039828829,0.8714544236509804,0.6871265357873568,-0.25990834764675774,0.14667087509486587,0.6422017231225643,-1.2489488433364386,-0.8583594299888196,-0.896823821097282,0.41603510580744296,-0.3796588829126289,1.1334903573831459,-1.2142169852425886
77,/home/sean/Desktop/lego_images_bounding_labeled/plate_2x3/1. 4195477.jpg,plate_2x3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5803757828810021,0.10367693945197022,-0.8835765516169642,-1.1024685604847955,-0.5458383122473935,0.9021507117194875,0.4439933639195893,-0.19651145943125642,-0.5544625480801043,-0.28897325385797235,0.9954276613354781,0.5696478055710571,-0.6926252239462035,-0.19329640789415162,-0.44056025267399973,0.12233155738843068,-1.0106530958643583,-0.0733857068717054,0.767162476017216,0.059926785946988706,0.9425885049756126,-0.5795360773392146,0.7568594672610214,-0.42266470892501845,-0.053512347581712236,-0.287008135060129,0.5769905764176771,-0.0536389208610294,-1.459790224208359,0.5111420005278454,0.44431675768575707,-0.3340775022867181,-0.17738195986512442,-0.8756733655461564,1.077374883093826,-0.03285862238694478,-0.02947186407382172,-0.8359038782268916,1.0497985937428769,-1.2810782116832757,-0.3017657924580327,0.7408555575140937,0.5333204810671076,0.4299972883323122,-0.08466335023120532,0.6626500317883081,-1.190466454491301,-0.1422330234354965,-1.150677388023966,0.40584267783548633,0.8912772560723601
78,/home/sean/Desktop/lego_images_bounding_labeled/plate_2x3/19. lego-dark-brown-plate-2-x-3-3021-30-960521-51.jpg,plate_2x3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5272373540856031,0.19372931663410706,-0.31414861181944337,-1.5556309727225373,-0.812193133988757,0.6393613009551109,1.1404376946930381,-1.6916315032526632,-0.33609973102097346,0.08486803422397814,1.0444478346618844,-1.1871487375929248,-0.8860716883579618,-0.2619139793686346,-1.4203255091163904,1.1537866239088128,-1.8594358902681842,0.4474736502934432,2.0771580099379396,-2.409217466938699,-0.5188072322844287,0.6124050205367204,-0.8144182105025225,-0.819397160178741,1.7923009987205953,-1.156839908753295,0.8920944960789409,-0.8388717921868375,1.2200830345974374,-0.12783703998507265,2.1880675064608375,-0.4473041007143519,-1.407916026528561,0.27967448033497805,0.42885593266555866,0.29863959095670073,0.11486341045868757,0.8090235259098886,0.2965476565694234,-0.44829243136971453,2.459351281796261,0.5268434649960425,-0.04732318800990058,-0.3438894259793542,-1.9954487630146431,1.034383470862277,1.5052225533266366,-1.5226563577920962,-2.073481563301988,0.8425985901066599,1.5362460179940831
79,/home/sean/Desktop/lego_images_bounding_labeled/plate_2x3/72. mxegjuyswhywl2rhd8hoc0a.jpg,plate_2x3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6297968397291196,0.34666323836794943,-1.103024409728634,-0.7459184095317335,-0.4776776894157797,0.8006115607000274,0.5549821194857012,0.20487894885459287,-0.29216372013442166,-0.8021454369165627,0.7552050749965579,0.6916977144607177,0.40436304769060355,0.2230054929851181,-0.15182670916207444,-0.3450683807968877,-1.0021777002691998,0.08755647650400286,0.501298704883889,0.18162273315802985,0.6222735342490116,-0.03877235586137729,0.7241800785297601,-0.18844648747427906,-0.33902336383102505,-0.27260307852057447,-0.22014443156163527,-0.04235503499508142,-0.6781740510937528,0.5147398330691112,-0.5686831064645128,0.22115545524741434,0.06057505643663683,-0.13897647741363128,0.05452903564547718,-0.4938610079280393,0.13501893303845586,0.19466113602769758,0.2545470346958284,0.6629362086297864,-0.2728557965608904,-0.07625655245763473,0.16297547070003474,-0.41390300786231776,0.41098479483413825,0.05899239649736439,-0.03864306730152002,0.419543326754156,-0.7871206001416905,-0.7402116767151221,-0.17037426593055294
80,/home/sean/Desktop/lego_images_bounding_labeled/plate_2x12/48. s-l225.jpg,plate_2x12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6527777777777778,0.8776346048640418,-0.8265386369520725,-0.3054926624935713,0.19441814491804235,-0.028656049384673997,0.35777297222710186,-0.5548703436734876,-0.08152425467999966,-0.7557970298295674,0.5227517704136347,0.47368425697847705,0.4647993486416078,-0.14946860653859642,-0.29243788057416303,-0.09823250832637621,-0.3439749884810069,-0.022404776452424245,-0.12205161502986797,0.16418681428853457,-0.0943175088032252,-0.07897552167536685,0.2676121100463982,-0.1880561350400354,0.08583494721989231,-0.20039765060429288,0.04386358990258506,-0.3447645494909728,0.07324125351564593,-0.15792056386028266,-0.2587134087586824,-0.3600976595088698,-0.22403542380838223,-0.3300904070182798,-0.23933617420868436,-0.07612167347754877,0.35672040146478734,-0.25574036498713526,0.22266078255287722,-0.36739521934498254,-0.20468763947385193,-0.40422806804803557,-0.04213691546554971,-0.19117926315115666,0.16366890890882424,-0.22203073659243042,-0.24153464946876121,-0.23482901802472664,0.1511161214651406,-0.6264077901300659,0.48902071244465783
81,/home/sean/Desktop/lego_images_bounding_labeled/plate_2x12/83. d4e4o5g414l436v5o2x5o2u254r2x2z284u2w5k4o5r23334x2q274x2t2.jpg,plate_2x12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.984251968503937,-0.8364597552505787,0.05020769404575227,1.1527482904911053,-0.3477120123468084,0.027536201543180035,-0.009125131916420422,0.13199629536588695,0.01803825867025924,-0.03088293438232864,0.2061061548943668,-0.03606567615257444,0.32186025542617575,0.322223542142705,-0.06752110082767249,-0.6295870206893369,-0.03636832361629654,-0.17964634030836382,0.16881135968950967,0.4793174468564844,-0.11808997121545485,0.5173041827407402,-0.5980204803820613,-0.35634728751189654,0.42655212898623507,-0.371647645599467,-0.3660003258171645,0.1947473782913416,-0.7767896492834282,-0.46027475865388423,-1.0749298066986455,0.13734278694984395,-0.9262445269973602,0.008833422660815196,-0.42727104969619034,-0.505956989688795,-1.7750949035810362,0.013766625766501651,-0.8878697171534039,0.007311791560881517,-0.4184771391976194,-0.4758539752413417,0.1779539105236399,-0.6435813000049635,0.5803872608770119,-0.21459795112601504,0.03191633009858113,-0.1605352553854491,-0.5751219284091352,0.6793375885674018,0.07465803960567474
82,/home/sean/Desktop/lego_images_bounding_labeled/plate_2x12/10. 21-dmrlf0hl.jpg,plate_2x12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.43577981651376146,2.3802301178489076,0.1000427802943773,0.9049050847630979,-0.2581344447986334,-0.8839458567917663,-1.8981143237047557,-1.0192226477293975,-0.1719862104377574,-0.23637516220729174,1.240936545800782,0.46627712059956505,0.053990319982794535,-0.45558107702667255,-0.12096538587373606,-0.5023583428781961,-0.4701398238704329,-0.39914129588660696,-0.23708518761397393,0.45640339291195753,0.0893264766759407,-0.7747158649202196,-0.3724396524989529,-0.010263851356760476,0.5668562498263919,-0.9684464722245467,0.6079324974192688,0.6031291731207408,0.1965128173254879,0.17168768613014027,0.031962270116462715,0.14308506237227353,-0.5316513374520269,-0.20305295304131565,0.34382832927279644,-0.042829468694549684,-0.7627238224979014,-0.9642299173849255,0.21346499756078252,0.306549131332469,0.2189959175655096,-0.546839808242213,0.2864999808610828,-0.7572575687510463,0.21567478504094215,-0.8579648045746159,-0.23639751390435754,-0.4376539897386533,0.5955759479022449,0.19783941148642947,0.2800949550459027
83,/home/sean/Desktop/lego_images_bounding_labeled/plate_2x12/20. 41rlh9hnpkl._sy355_.jpg,plate_2x12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.632295719844358,0.5933744714436537,0.1852129231175533,-0.7041489497717599,-0.21917848656496788,0.38639949416301683,0.21058380803735588,-0.320333687176487,0.07002462164300591,0.1871495325068018,-0.28666839980797243,-0.19594019939168697,-0.27324108345880804,0.38900358837531834,0.15927815456533792,-0.1668244972061071,-0.11779303346098556,-0.49508208029061423,-0.23589138858371042,-0.37553051606013177,0.13764609900848787,-0.226326160971441,-0.3539663102253537,0.43409442774456763,-0.09342799428869017,0.3869560156469112,-0.3754064496371076,0.4185303758484066,-0.44009607320851946,-0.1410110639398503,-0.18717129626701495,-0.3326604012741025,-0.31393234901015166,0.17217957890614632,0.23655876065205794,0.08286515703844499,0.03244558978330098,-0.03697495309107405,-0.044866249757062784,-0.5759539938881221,-0.2816302280788595,-0.05914396774803082,0.5169736371330101,0.1883742113465126,0.17592910661638053,0.1264622492768256,0.06055983707979099,0.30051312579274186,-0.13132906385754178,0.046952391899422026,0.28422480352157437
84,/home/sean/Desktop/lego_images_bounding_labeled/plate_2x12/3. 244526.jpg,plate_2x12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.45330739299610895,1.5555543095194608,0.28082874756415455,-0.02155189539307339,-0.7995949386715808,0.4575449587387153,-0.10153119314335263,-0.8975728397767692,1.1115466441774333,-0.03603312306999256,0.5270289984588888,0.09851042343892599,-0.09440483245332056,-0.2317320251107321,0.30188081222484225,0.002245099571505463,0.3498548620252252,-0.2959317729088962,-0.23986519396524703,0.34589868921629985,-0.15188671898566883,-0.39911750946534574,-0.1905689966113125,-0.04797292564742687,0.3034119469197775,0.3168759399797084,-0.7239836877352887,0.014702077463329343,-0.1611621444832856,0.08682346893621709,-0.7945642043007912,0.5022985501557996,0.21921303574134254,0.7021230712982482,-0.561660751304863,-0.3756781559764094,-0.0948027020673032,-0.2567295609134318,0.037493343628569056,-0.1578658292837373,-0.8035188097709354,0.19284833036709412,0.48895082698884146,-0.6108784011322121,-0.34185233439618246,0.338677460491469,0.6335517930154884,-0.17989401976021607,-0.6436799287263978,-0.8538007783886353,-0.2889284558681791
85,/home/sean/Desktop/lego_images_bounding_labeled/plate_2x12/4. 2445.png,plate_2x12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9885057471264368,-0.48195906348921763,-0.5783433805932147,0.5852036947260962,0.20715856079193115,0.39462895060761966,-0.8371749408052929,0.11036985444080957,0.07962040750211787,-0.2746845815527113,0.5621010209050825,0.11847045185834526,0.711469497883599,-0.23111501903604928,-0.5162901082468996,0.04320520243587243,-0.06619313200432103,0.500734153671665,-0.11333984795973336,0.5637000408549439,-0.7585716058936941,0.3261991997442259,0.4831323822385039,-0.34010752052583,-0.17403505078495587,-0.17650919835102835,0.39502124635964,-0.31012422749852986,-0.05606779140968255,0.049801335455838217,-0.6414473548662245,0.2571466757005848,-0.22099447353426369,0.06076836030869171,-0.3867141716430898,-0.6614743049880227,0.8176200363632238,-0.8503708313787945,-0.39089529783054394,0.8752502878516532,1.2043889380216037,-0.3176433690190798,0.32110244219105427,0.5687030263086893,0.11657847346134695,-1.1711325452933294,-0.4505149657350733,-0.007472680804086081,-0.19949297271823144,0.2535943927414532,-0.10332736032660934
86,/home/sean/Desktop/lego_images_bounding_labeled/plate_2x12/1. lego-medium-stone-gray-plate-2-x-12-2445-30-144676-64.jpg,plate_2x12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4377431906614786,1.7837473408285138,0.3621523112853295,0.007946193669735889,-0.5713507181606902,-0.38907115013102284,-0.20439657665633293,-0.9034784076589597,0.8585535775639616,-0.24379128352320245,0.033764216475055626,0.5551577913904326,0.1262047173558644,0.15002300299383073,-0.15571121997587847,-0.1614347197150857,0.32760375662692814,-0.4320700144977952,-0.4822711319444992,0.2288986796621625,-0.20999647356120726,-0.06870285570222291,-0.059512292612590764,0.20185514535539092,0.10950257060543478,0.41625363999398285,-0.3567687027760932,0.23635690539136478,-0.2619334225240518,-0.0523193457578806,-0.5059884430054816,-0.0014462610563331102,0.016992756521768335,0.12794109985067784,-0.3834516420907954,-0.5681514008571598,-0.3590832368470473,-0.5631644548715344,0.09182715109509237,-0.21464855043557965,-0.4985354392473283,-0.45027265650655807,0.10440407950332263,-0.045639470942694,0.7448704240440173,-0.49173063159222236,0.7563932150559124,0.09675268277220181,0.1481476943706892,-0.30370814076114544,0.693790317210475
